,CR_id,amount,CR_status,CR_created_at,CR_updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update,F_id,type,F_status,category,total_amount,reason,F_created_at,F_updated_at,paid_at,from_date,to_date,charge_moment
4085,10243,50.0,rejected,2020-07-31 10:07:31.149078+00,2020-07-31 12:34:36.061919+00,34068.0,2020-07-31 12:34:36.059277+00,,2020-08-31 22:00:00+00,,,instant,2020-08-07 10:07:31.148694+00,,,,,,,,,,,,,,,
4086,1468,100.0,money_back,2020-04-30 04:15:43.571402+00,2020-06-10 11:56:01.033768+00,,2020-04-30 12:19:45.575944+00,4071.0,2020-06-03 22:00:00+00,2020-05-05,2020-06-10 11:56:01.033497+00,regular,,,,,,,,,,,,,,,,
4087,6930,100.0,rejected,2020-07-07 16:04:40.190159+00,2020-07-08 13:52:30.043224+00,20583.0,2020-07-08 13:52:30.040529+00,,2020-08-01 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4088,9910,100.0,rejected,2020-07-28 20:02:07.55849+00,2020-07-29 09:17:12.587518+00,2159.0,2020-07-29 09:17:12.583894+00,,2020-08-10 22:00:00+00,,,regular,2020-08-04 20:02:07.558032+00,,,,,,,,,,,,,,,
4089,11255,50.0,rejected,2020-08-07 03:53:00.46771+00,2020-08-07 09:36:53.995567+00,15660.0,2020-08-07 09:36:53.993308+00,,2020-09-04 22:00:00+00,,,regular,2020-08-14 03:53:00.467176+00,,,,,,,,,,,,,,,
4093,10307,50.0,rejected,2020-07-31 16:13:33.360537+00,2020-07-31 17:10:26.256962+00,23336.0,2020-07-31 17:10:26.254596+00,,2020-09-03 22:00:00+00,,,regular,2020-08-07 16:13:33.360103+00,,,,,,,,,,,,,,,
4094,10176,50.0,rejected,2020-07-30 14:52:38.849088+00,2020-07-30 16:37:48.446588+00,29094.0,2020-07-30 16:37:48.444355+00,,2020-08-07 22:00:00+00,,,instant,2020-08-06 14:52:38.848738+00,,,,,,,,,,,,,,,
4095,10075,100.0,rejected,2020-07-30 08:03:55.458031+00,2020-07-30 09:02:51.236217+00,,2020-07-30 09:02:51.232536+00,3983.0,2020-08-07 22:00:00+00,,,regular,2020-08-06 08:03:55.457424+00,,,,,,,,,,,,,,,
4096,9054,100.0,rejected,2020-07-20 10:24:13.645199+00,2020-07-20 12:27:20.918857+00,14323.0,2020-07-20 12:27:20.916105+00,,2020-08-12 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4097,8545,100.0,rejected,2020-07-16 19:01:10.968031+00,2020-07-17 14:43:33.245016+00,33635.0,2020-07-17 14:43:33.242225+00,,2020-08-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4098,8985,100.0,rejected,2020-07-19 20:21:58.65536+00,2020-07-20 13:03:51.491924+00,21527.0,2020-07-20 13:03:51.488908+00,,2020-07-29 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4099,9605,100.0,rejected,2020-07-24 12:35:48.282388+00,2020-07-24 13:08:59.704499+00,24311.0,2020-07-24 13:08:59.702193+00,,2020-08-03 22:00:00+00,,,regular,2020-07-31 12:35:48.281941+00,,,,,,,,,,,,,,,
4100,8816,100.0,rejected,2020-07-18 09:11:41.886295+00,2020-07-20 19:52:05.646654+00,10560.0,2020-07-20 19:52:05.644325+00,,2020-08-13 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4101,10961,50.0,rejected,2020-08-05 12:15:02.619705+00,2020-08-05 14:34:41.638784+00,10396.0,2020-08-05 14:34:41.635702+00,,2020-09-03 22:00:00+00,,,instant,2020-08-12 12:15:02.619355+00,,,,,,,,,,,,,,,
4102,10053,80.0,rejected,2020-07-29 18:58:31.613599+00,2020-07-30 08:42:04.500281+00,6668.0,2020-07-30 08:42:04.497753+00,,2020-08-07 22:00:00+00,,,regular,2020-08-05 18:58:31.613033+00,,,,,,,,,,,,,,,
4103,7161,100.0,rejected,2020-07-08 13:55:31.568083+00,2020-07-08 14:01:18.535664+00,25873.0,2020-07-08 14:01:18.533072+00,,2020-08-04 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4104,9911,100.0,rejected,2020-07-28 20:08:28.593593+00,2020-07-29 09:18:25.678191+00,14230.0,2020-07-29 09:18:25.675006+00,,2020-08-14 22:00:00+00,,,instant,2020-08-04 20:08:28.593152+00,,,,,,,,,,,,,,,
4105,14934,100.0,rejected,2020-09-07 09:59:09.432785+00,2020-09-07 10:22:40.18022+00,38410.0,2020-09-07 10:22:40.166446+00,,2020-10-02 22:00:00+00,,,regular,2020-09-14 09:59:09.365286+00,,,,,,,,,,,,,,,
4106,12119,80.0,rejected,2020-08-12 06:54:37.35061+00,2020-08-12 10:55:23.65386+00,18464.0,2020-08-12 10:55:23.649685+00,,2020-09-02 22:00:00+00,,,regular,2020-08-19 06:54:37.350154+00,,,,,,,,,,,,,,,
4107,14024,50.0,rejected,2020-08-29 07:37:53.843019+00,2020-08-29 10:05:02.866+00,11106.0,2020-08-29 10:05:02.85585+00,,2020-09-12 07:38:11.832+00,,,instant,2020-09-05 07:37:53.81732+00,,,,,,,,,,,,,,,
4108,10616,100.0,rejected,2020-08-02 23:17:38.199058+00,2020-08-03 09:43:53.269486+00,33005.0,2020-08-03 09:43:53.265895+00,,2020-08-25 23:51:00+00,,,instant,2020-08-09 23:17:38.198592+00,,,,,,,,,,,,,,,
4109,10647,50.0,rejected,2020-08-03 09:16:17.247017+00,2020-08-03 10:51:41.670131+00,9914.0,2020-08-03 10:51:41.667429+00,,2020-09-04 22:00:00+00,,,regular,2020-08-10 09:16:17.246468+00,,,,,,,,,,,,,,,
4110,8694,100.0,rejected,2020-07-17 14:56:27.394773+00,2020-07-19 14:45:11.985033+00,15660.0,2020-07-19 14:45:11.98267+00,,2020-08-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4111,9758,50.0,rejected,2020-07-27 09:05:01.36283+00,2020-07-27 09:18:27.481006+00,,2020-07-27 09:18:27.478705+00,4047.0,2020-08-12 22:00:00+00,,,regular,2020-08-03 09:05:01.36247+00,,,,,,,,,,,,,,,
4112,11253,100.0,rejected,2020-08-07 01:33:07.764786+00,2020-08-07 09:38:12.044509+00,,2020-08-07 09:38:12.042034+00,3983.0,2020-08-16 22:00:00+00,,,regular,2020-08-14 01:33:07.764333+00,,,,,,,,,,,,,,,
4113,8546,100.0,rejected,2020-07-16 19:05:01.98393+00,2020-07-19 14:53:18.651588+00,,2020-07-19 14:53:18.64882+00,3309.0,2020-08-15 19:05:16.823+00,,,regular,,,,,,,,,,,,,,,,
4118,14018,50.0,rejected,2020-08-28 23:11:18.393426+00,2020-08-29 10:09:31.809885+00,10109.0,2020-08-29 10:09:31.801969+00,,2020-10-05 22:00:00+00,,,instant,2020-09-04 23:11:18.341829+00,,,,,,,,,,,,,,,
4119,9735,60.0,rejected,2020-07-26 16:26:34.128232+00,2020-07-26 18:17:24.873814+00,20743.0,2020-07-26 18:17:24.871113+00,,2020-08-30 22:00:00+00,,,regular,2020-08-02 16:26:34.127809+00,,,,,,,,,,,,,,,
4121,19081,100.0,rejected,2020-10-03 15:58:52.943202+00,2020-10-03 18:12:05.212191+00,3022.0,2020-10-03 18:12:05.206967+00,,2020-10-17 16:01:52.848+00,,,instant,2020-10-10 15:58:52.903446+00,,,,,,,,,,,,,,,
4122,9398,100.0,rejected,2020-07-22 12:08:16.326939+00,2020-07-22 14:31:05.090125+00,11783.0,2020-07-22 14:31:05.087739+00,,2020-08-09 12:08:24.775+00,,,regular,2020-07-29 12:08:16.326511+00,,,,,,,,,,,,,,,
4123,10648,100.0,rejected,2020-08-03 09:20:29.117976+00,2020-08-03 10:51:58.936761+00,33133.0,2020-08-03 10:51:58.934423+00,,2020-08-27 22:00:00+00,,,instant,2020-08-10 09:20:29.117456+00,,,,,,,,,,,,,,,
4124,9506,100.0,rejected,2020-07-23 13:25:53.034262+00,2020-07-23 16:43:12.870097+00,20838.0,2020-07-23 16:43:12.867543+00,,2020-08-05 22:00:00+00,,,regular,2020-07-30 13:25:53.033834+00,,,,,,,,,,,,,,,
4125,10865,100.0,rejected,2020-08-04 18:15:29.153422+00,2020-08-05 09:56:36.810621+00,19980.0,2020-08-05 09:56:36.808112+00,,2020-08-14 23:51:00+00,,,regular,2020-08-11 18:15:29.153035+00,,,,,,,,,,,,,,,
4126,10617,100.0,rejected,2020-08-02 23:40:50.878242+00,2020-08-03 09:44:12.24722+00,27804.0,2020-08-03 09:44:12.244308+00,,2020-08-10 22:00:00+00,,,instant,2020-08-09 23:40:50.877777+00,,,,,,,,,,,,,,,
4127,9759,50.0,rejected,2020-07-27 09:29:50.257821+00,2020-07-27 11:45:06.102514+00,30375.0,2020-07-27 11:45:06.097773+00,,2020-08-10 22:00:00+00,,,regular,2020-08-03 09:29:50.257377+00,,,,,,,,,,,,,,,
4128,10757,50.0,rejected,2020-08-04 07:31:32.778177+00,2020-08-04 08:37:34.187663+00,29247.0,2020-08-04 08:37:34.185404+00,,2020-08-14 07:31:32.77642+00,,,instant,2020-08-11 07:31:32.777681+00,,,,,,,,,,,,,,,
4129,12667,50.0,rejected,2020-08-15 20:58:41.092858+00,2020-08-16 15:24:28.766738+00,30672.0,2020-08-16 15:24:28.762636+00,,2020-09-07 22:00:00+00,,,regular,2020-08-22 20:58:41.043205+00,,,,,,,,,,,,,,,
4130,11396,100.0,rejected,2020-08-07 15:58:19.534027+00,2020-08-08 08:00:24.412344+00,18119.0,2020-08-08 08:00:24.409983+00,,2020-08-31 22:00:00+00,,,instant,2020-08-14 15:58:19.53366+00,,,,,,,,,,,,,,,
4131,9760,100.0,rejected,2020-07-27 09:44:52.686274+00,2020-07-27 11:45:12.606147+00,,2020-07-27 11:45:12.603493+00,3812.0,2020-08-05 22:00:00+00,,,regular,2020-08-03 09:44:52.685829+00,,,,,,,,,,,,,,,
4132,9194,100.0,rejected,2020-07-21 07:20:06.597734+00,2020-07-21 13:51:56.276359+00,,2020-07-21 13:51:56.274207+00,3360.0,2020-08-05 22:00:00+00,,,regular,2020-07-28 07:20:06.597278+00,,,,,,,,,,,,,,,
4133,7163,90.0,rejected,2020-07-08 14:07:41.417114+00,2020-07-08 18:05:53.757038+00,20583.0,2020-07-08 18:05:53.754373+00,,2020-08-01 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4134,14025,100.0,rejected,2020-08-29 07:44:37.99961+00,2020-08-29 10:04:48.810864+00,4380.0,2020-08-29 10:04:48.797461+00,,2020-09-14 23:51:00+00,,,instant,2020-09-05 07:44:37.973415+00,,,,,,,,,,,,,,,
4135,2910,100.0,money_back,2020-06-10 14:10:38.533472+00,2020-12-18 13:08:29.612546+00,4528.0,2020-06-10 14:16:28.509357+00,,2020-07-03 22:00:00+00,2020-06-12,2020-07-07 15:47:12.227875+00,regular,,,,,,,,,,,,,,,,
4136,12209,100.0,rejected,2020-08-12 14:07:10.622725+00,2020-08-12 21:05:19.194754+00,11558.0,2020-08-12 21:05:19.19044+00,,2020-08-26 14:07:34.744+00,,,instant,2020-08-19 14:07:10.622274+00,,,,,,,,,,,,,,,
4137,10866,100.0,rejected,2020-08-04 18:20:19.197909+00,2020-08-05 09:58:38.251417+00,27520.0,2020-08-05 09:58:38.249118+00,,2020-08-14 18:20:19.195674+00,,,instant,2020-08-11 18:20:19.197198+00,,,,,,,,,,,,,,,
4138,10549,50.0,rejected,2020-08-02 10:19:32.717777+00,2020-08-02 16:10:54.787377+00,,2020-08-02 16:10:54.784804+00,3758.0,2020-09-04 22:00:00+00,,,regular,2020-08-09 10:19:32.717221+00,,,,,,,,,,,,,,,
4139,14023,100.0,rejected,2020-08-29 05:17:50.800639+00,2020-08-29 10:19:51.717711+00,20197.0,2020-08-29 10:19:51.70853+00,,2020-09-12 05:18:17.711+00,,,regular,2020-09-05 05:17:50.763958+00,,,,,,,,,,,,,,,
4140,9607,100.0,rejected,2020-07-24 12:49:19.7091+00,2020-07-24 13:08:07.299487+00,22651.0,2020-07-24 13:08:07.288952+00,,2020-08-07 22:00:00+00,,,regular,2020-07-31 12:49:19.708677+00,,,,,,,,,,,,,,,
4141,94,100.0,rejected,2019-12-11 14:01:02.506996+00,2019-12-11 17:08:37.721484+00,,2019-12-11 17:08:37.719344+00,3324.0,2020-01-10 14:01:02.506229+00,,,regular,,,,,,,,,,,,,,,,
4142,647,100.0,rejected,2020-02-08 16:43:39.643011+00,2020-02-08 17:55:44.322756+00,,2020-02-08 17:55:44.318456+00,3324.0,2020-03-09 16:43:39.642584+00,,,regular,,,,,,,,,,,,,,,,
4143,916,100.0,rejected,2020-03-17 06:01:44.428857+00,2020-03-17 16:31:26.323884+00,,2020-03-17 16:31:26.320212+00,3324.0,2020-04-08 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
4144,11205,100.0,rejected,2020-08-06 18:38:46.308546+00,2020-08-07 09:38:53.831679+00,19282.0,2020-08-07 09:38:53.829301+00,,2020-09-04 22:00:00+00,,,instant,2020-08-13 18:38:46.308168+00,,,,,,,,,,,,,,,
4145,11500,50.0,rejected,2020-08-08 15:56:36.138124+00,2020-08-08 18:18:03.295081+00,277.0,2020-08-08 18:18:03.292635+00,,2020-09-02 22:00:00+00,,,instant,2020-08-15 15:56:36.137698+00,,,,,,,,,,,,,,,
4153,9400,100.0,rejected,2020-07-22 12:18:56.775301+00,2020-07-22 12:43:18.943018+00,34545.0,2020-07-22 12:43:18.936811+00,,2020-08-05 22:00:00+00,,,regular,2020-07-29 12:18:56.77489+00,,,,,,,,,,,,,,,
4154,17200,100.0,rejected,2020-09-22 07:41:06.248927+00,2020-09-22 09:15:51.105599+00,45478.0,2020-09-22 09:15:51.097042+00,,2020-10-16 07:41:06.210663+00,,,instant,2020-10-06 07:41:06.210663+00,,,,,,,,,,,,,,,
4155,11040,100.0,rejected,2020-08-05 22:30:36.600999+00,2020-08-06 11:23:10.566155+00,32796.0,2020-08-06 11:23:10.56369+00,,2020-08-16 23:51:00+00,,,instant,2020-08-12 22:30:36.600619+00,,,,,,,,,,,,,,,
4156,9057,100.0,rejected,2020-07-20 10:32:33.778475+00,2020-07-20 12:25:42.029196+00,24526.0,2020-07-20 12:25:42.026721+00,,2020-08-06 23:51:00+00,,,regular,,,,,,,,,,,,,,,,
4157,11393,50.0,rejected,2020-08-07 15:38:20.200527+00,2020-08-07 16:00:05.22845+00,,2020-08-07 16:00:05.226017+00,25993.0,2020-08-28 22:00:00+00,,,regular,2020-08-14 15:38:20.20014+00,,,,,,,,,,,,,,,
4158,8224,100.0,rejected,2020-07-15 14:46:34.13047+00,2020-07-17 09:19:13.029909+00,16874.0,2020-07-17 09:19:13.027329+00,,2020-08-17 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4159,8820,100.0,rejected,2020-07-18 09:15:42.337815+00,2020-07-20 19:51:23.299738+00,29267.0,2020-07-20 19:51:23.296842+00,,2020-07-28 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4160,11229,50.0,rejected,2020-08-06 21:07:58.160985+00,2020-08-07 10:01:00.33769+00,21876.0,2020-08-07 10:01:00.334603+00,,2020-09-04 22:00:00+00,,,regular,2020-08-13 21:07:58.160603+00,,,,,,,,,,,,,,,
4161,11413,100.0,rejected,2020-08-07 18:59:29.050851+00,2020-08-08 07:56:25.95348+00,35438.0,2020-08-08 07:56:25.951193+00,,2020-09-07 22:00:00+00,,,regular,2020-08-14 18:59:29.050365+00,,,,,,,,,,,,,,,
4162,11484,80.0,rejected,2020-08-08 13:29:31.495135+00,2020-08-08 13:30:09.93193+00,34370.0,2020-08-08 13:30:09.929099+00,,2020-09-05 23:51:00+00,,,instant,2020-08-15 13:29:31.49478+00,,,,,,,,,,,,,,,
4163,8548,100.0,rejected,2020-07-16 19:35:18.807098+00,2020-07-17 15:04:07.257761+00,28879.0,2020-07-17 15:04:07.255123+00,,2020-08-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4164,6572,100.0,money_back,2020-07-04 11:44:48.265208+00,2020-12-18 13:08:29.635967+00,11318.0,2020-07-05 18:22:50.191436+00,,2020-08-06 22:00:00+00,2020-07-07,2020-08-07 22:00:00+00,regular,,,,,,,,,,,,,,,,
4165,7454,100.0,rejected,2020-07-10 09:53:17.148231+00,2020-07-10 12:34:41.886884+00,,2020-07-10 12:34:41.884208+00,19539.0,2020-08-05 09:53:29.699+00,,,regular,,,,,,,,,,,,,,,,
4166,1638,100.0,money_back,2020-05-08 18:21:02.520449+00,2020-06-10 22:46:28.814731+00,8341.0,2020-05-22 12:20:06.400632+00,,2020-06-07 22:00:00+00,2020-05-25,2020-08-03 22:00:00+00,regular,,completed,2020-06-10 22:46:28.717197+00,2020-06-10 22:46:31.668077+00,,,,,,,,,,,,
4167,10057,100.0,rejected,2020-07-29 20:19:32.038356+00,2020-07-30 08:48:53.084323+00,17095.0,2020-07-30 08:48:53.08178+00,,2020-08-05 22:00:00+00,,,instant,2020-08-05 20:19:32.037567+00,,,,,,,,,,,,,,,
4168,9195,100.0,rejected,2020-07-21 07:36:05.939106+00,2020-07-21 13:51:45.991738+00,34226.0,2020-07-21 13:51:45.988819+00,,2020-08-06 22:00:00+00,,,regular,2020-07-28 07:36:05.938697+00,,,,,,,,,,,,,,,
4169,8754,100.0,rejected,2020-07-17 20:12:39.903543+00,2020-07-20 08:48:41.973346+00,,2020-07-20 08:48:41.970939+00,3882.0,2020-08-07 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4170,10964,100.0,rejected,2020-08-05 12:33:26.81086+00,2020-08-05 14:38:36.06569+00,15548.0,2020-08-05 14:38:36.063452+00,,2020-09-02 22:00:00+00,,,instant,2020-08-12 12:33:26.81047+00,,,,,,,,,,,,,,,
4171,11389,100.0,rejected,2020-08-07 15:08:53.110349+00,2020-08-07 16:01:58.966448+00,5452.0,2020-08-07 16:01:58.963933+00,,2020-08-26 22:00:00+00,,,instant,2020-08-14 15:08:53.109558+00,,,,,,,,,,,,,,,
4172,6965,100.0,rejected,2020-07-07 18:08:33.049043+00,2020-07-08 13:44:24.007233+00,,2020-07-08 13:44:24.004476+00,2979.0,2020-08-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4173,8821,100.0,rejected,2020-07-18 09:19:45.198334+00,2020-07-20 19:50:37.281258+00,10035.0,2020-07-20 19:50:37.278764+00,,2020-08-09 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4174,14936,50.0,rejected,2020-09-07 10:03:58.792589+00,2020-09-07 10:23:16.975058+00,38104.0,2020-09-07 10:23:16.966685+00,,2020-10-06 22:00:00+00,,,regular,2020-09-14 10:03:58.749166+00,,,,,,,,,,,,,,,
4175,9609,100.0,rejected,2020-07-24 13:18:20.143531+00,2020-07-24 14:07:56.252086+00,24094.0,2020-07-24 14:07:56.249196+00,,2020-08-10 22:00:00+00,,,regular,2020-07-31 13:18:20.142982+00,,,,,,,,,,,,,,,
4176,9058,100.0,rejected,2020-07-20 10:37:12.725293+00,2020-07-20 12:22:30.479486+00,30855.0,2020-07-20 12:22:30.476932+00,,2020-07-30 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4177,8337,100.0,rejected,2020-07-15 20:51:10.003042+00,2020-07-17 10:02:57.416505+00,33743.0,2020-07-17 10:02:57.412736+00,,2020-08-06 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4178,11304,100.0,rejected,2020-08-07 09:40:36.513875+00,2020-08-07 09:53:44.559004+00,9901.0,2020-08-07 09:53:44.556731+00,,2020-09-01 23:51:00+00,,,instant,2020-08-14 09:40:36.513387+00,,,,,,,,,,,,,,,
4179,11230,50.0,rejected,2020-08-06 21:26:55.847147+00,2020-08-07 10:01:32.862642+00,32787.0,2020-08-07 10:01:32.859572+00,,2020-09-05 21:27:22.824+00,,,instant,2020-08-13 21:26:55.846719+00,,,,,,,,,,,,,,,
4180,11485,50.0,rejected,2020-08-08 13:33:47.58329+00,2020-08-08 18:04:23.097785+00,21546.0,2020-08-08 18:04:23.082985+00,,2020-09-04 22:00:00+00,,,instant,2020-08-15 13:33:47.582854+00,,,,,,,,,,,,,,,
4181,11501,100.0,rejected,2020-08-08 16:07:19.557446+00,2020-08-08 18:18:48.784473+00,19847.0,2020-08-08 18:18:48.781582+00,,2020-08-29 22:00:00+00,,,regular,2020-08-15 16:07:19.557084+00,,,,,,,,,,,,,,,
4182,18877,50.0,rejected,2020-10-02 12:27:49.687368+00,2020-10-02 14:45:59.949736+00,12328.0,2020-10-02 14:45:59.943466+00,,2020-10-20 22:00:00+00,,,instant,2020-10-09 12:27:49.641+00,,,,,,,,,,,,,,,
4183,10869,100.0,rejected,2020-08-04 19:07:00.19831+00,2020-08-05 10:02:35.277299+00,20583.0,2020-08-05 10:02:35.274727+00,,2020-08-31 22:00:00+00,,,instant,2020-08-11 19:07:00.197627+00,,,,,,,,,,,,,,,
4184,9510,100.0,rejected,2020-07-23 13:44:21.425155+00,2020-07-23 16:41:15.730337+00,29395.0,2020-07-23 16:41:15.727636+00,,2020-08-05 22:00:00+00,,,regular,2020-07-30 13:44:21.424752+00,,,,,,,,,,,,,,,
4185,9059,100.0,rejected,2020-07-20 10:40:48.469413+00,2020-07-20 12:22:14.833884+00,1159.0,2020-07-20 12:22:14.831394+00,,2020-08-07 23:51:00+00,,,regular,,,,,,,,,,,,,,,,
4186,3071,100.0,money_back,2020-06-11 23:58:49.425204+00,2020-12-18 13:08:29.668469+00,,2020-06-12 11:41:28.940937+00,5582.0,2020-07-03 22:00:00+00,2020-06-16,2020-07-07 15:40:06.550708+00,regular,,,,,,,,,,,,,,,,
4187,8991,100.0,rejected,2020-07-19 21:20:58.791419+00,2020-07-20 13:03:09.000305+00,14583.0,2020-07-20 13:03:08.997921+00,,2020-08-18 21:21:14.657+00,,,regular,,,,,,,,,,,,,,,,
4188,8431,100.0,rejected,2020-07-16 08:57:38.408757+00,2020-07-17 12:29:53.262691+00,32996.0,2020-07-17 12:29:53.260172+00,,2020-08-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4189,9196,100.0,rejected,2020-07-21 07:36:28.420567+00,2020-07-21 13:51:17.548973+00,34265.0,2020-07-21 13:51:17.545258+00,,2020-08-04 22:00:00+00,,,regular,2020-07-28 07:36:28.420171+00,,,,,,,,,,,,,,,
4190,11032,50.0,rejected,2020-08-05 20:22:49.236892+00,2020-08-06 09:46:54.603021+00,21391.0,2020-08-06 09:46:54.600575+00,,2020-08-19 20:22:59.401+00,,,regular,2020-08-12 20:22:49.236459+00,,,,,,,,,,,,,,,
4191,12009,100.0,rejected,2020-08-11 14:49:18.758733+00,2020-08-11 16:00:49.781307+00,10935.0,2020-08-11 16:00:49.778728+00,,2020-09-05 22:00:00+00,,,instant,2020-08-18 14:49:18.758369+00,,,,,,,,,,,,,,,
4192,11231,100.0,rejected,2020-08-06 21:30:58.16798+00,2020-08-07 10:02:13.711736+00,35374.0,2020-08-07 10:02:13.709399+00,,2020-09-05 22:00:00+00,,,instant,2020-08-13 21:30:58.167619+00,,,,,,,,,,,,,,,
4193,10102,50.0,rejected,2020-07-30 11:02:03.076559+00,2020-07-30 11:48:56.980636+00,13213.0,2020-07-30 11:48:56.978022+00,,2020-08-09 11:02:03.075+00,,,regular,2020-08-06 11:02:03.076017+00,,,,,,,,,,,,,,,
4194,12954,100.0,rejected,2020-08-18 14:30:56.940781+00,2020-08-18 16:19:56.483148+00,35858.0,2020-08-18 16:19:56.477186+00,,2020-09-07 22:00:00+00,,,instant,2020-08-25 14:30:56.893354+00,,,,,,,,,,,,,,,
4195,10058,100.0,rejected,2020-07-29 20:26:19.453758+00,2020-07-30 08:50:42.522546+00,34678.0,2020-07-30 08:50:42.520214+00,,2020-08-05 22:00:00+00,,,instant,2020-08-05 20:26:19.453231+00,,,,,,,,,,,,,,,
4196,10652,50.0,rejected,2020-08-03 09:35:01.336395+00,2020-08-03 10:52:34.359652+00,33277.0,2020-08-03 10:52:34.356931+00,,2020-09-04 22:00:00+00,,,regular,2020-08-10 09:35:01.335676+00,,,,,,,,,,,,,,,
4197,10372,100.0,rejected,2020-07-31 20:11:35.656528+00,2020-08-01 14:06:43.37583+00,,2020-08-01 14:06:43.373487+00,3702.0,2020-09-07 22:00:00+00,,,instant,2020-08-07 20:11:35.655903+00,,,,,,,,,,,,,,,
4198,8550,50.0,rejected,2020-07-16 19:40:12.439462+00,2020-07-17 15:05:14.458845+00,23563.0,2020-07-17 15:05:14.456261+00,,2020-08-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
4199,9611,80.0,rejected,2020-07-24 13:29:38.006809+00,2020-07-24 14:05:56.562299+00,10086.0,2020-07-24 14:05:56.558856+00,,2020-08-19 22:00:00+00,,,regular,2020-07-31 13:29:38.006326+00,,,,,,,,,,,,,,,
4200,10653,100.0,rejected,2020-08-03 09:45:20.294222+00,2020-08-03 10:52:53.026506+00,34345.0,2020-08-03 10:52:53.023523+00,,2020-09-04 22:00:00+00,,,instant,2020-08-10 09:45:20.293842+00,,,,,,,,,,,,,,,
4201,12124,50.0,rejected,2020-08-12 07:23:38.904711+00,2020-08-12 10:03:28.614038+00,24243.0,2020-08-12 10:03:28.611519+00,,2020-09-09 22:00:00+00,,,regular,2020-08-19 07:23:38.90428+00,,,,,,,,,,,,,,,
4202,9916,100.0,rejected,2020-07-28 20:41:36.528511+00,2020-07-29 09:22:14.780336+00,,2020-07-29 09:22:14.777756+00,3573.0,2020-08-05 22:00:00+00,,,instant,2020-08-04 20:41:36.528131+00,,,,,,,,,,,,,,,
4203,9403,100.0,rejected,2020-07-22 12:47:13.585819+00,2020-07-22 14:30:03.713791+00,10948.0,2020-07-22 14:30:03.711326+00,,2020-08-08 23:51:00+00,,,regular,2020-07-29 12:47:13.585373+00,,,,,,,,,,,,,,,
4204,11232,100.0,rejected,2020-08-06 21:34:49.937784+00,2020-08-07 10:02:52.821553+00,23318.0,2020-08-07 10:02:52.818817+00,,2020-09-03 22:00:00+00,,,instant,2020-08-13 21:34:49.937313+00,,,,,,,,,,,,,,,
4207,14027,100.0,rejected,2020-08-29 08:07:25.791586+00,2020-08-29 10:13:51.449324+00,29393.0,2020-08-29 10:13:51.440453+00,,2020-09-15 08:07:25.756372+00,,,instant,2020-09-05 08:07:25.756372+00,,,,,,,,,,,,,,,
4214,12032,100.0,rejected,2020-08-11 16:01:18.014868+00,2020-08-11 16:21:05.976514+00,7395.0,2020-08-11 16:21:05.974134+00,,2020-09-09 22:00:00+00,,,instant,2020-08-18 16:01:18.014478+00,,,,,,,,,,,,,,,
4215,14379,50.0,rejected,2020-09-03 14:09:46.909436+00,2020-09-03 15:33:30.496723+00,36054.0,2020-09-03 15:33:30.485252+00,,2020-10-01 22:00:00+00,,,instant,2020-09-10 14:09:46.848406+00,,,,,,,,,,,,,,,
4216,14370,100.0,rejected,2020-09-03 13:34:39.812305+00,2020-09-04 09:38:31.3497+00,16371.0,2020-09-04 09:38:31.34112+00,,2020-09-17 13:34:51.86+00,,,instant,2020-09-10 13:34:39.759378+00,,,,,,,,,,,,,,,
4217,1539,100.0,money_back,2020-05-03 22:17:38.061787+00,2020-06-10 23:54:52.836196+00,,2020-05-04 09:20:47.896769+00,3314.0,2020-06-02 22:18:03.634+00,2020-05-04,2020-06-10 23:54:52.83597+00,regular,,,,,,,,,,,,,,,,
4218,9060,100.0,rejected,2020-07-20 10:44:19.643656+00,2020-07-20 12:21:48.838577+00,31559.0,2020-07-20 12:21:48.835628+00,,2020-08-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
